row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,ein,family,field_path,metric,money_type,object_id,org_id,org_name,period_end,period_start,selected,side,source_file
R-PCF-2023-EXPENSE-1550,18066747,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"18,066,747",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2023-CONTRIB-1550,12113803,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"12,113,803",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2023-INVEST-1550,325754,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"325,754",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2023-NETSALES-1550,-458970,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"-458,970",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2022-REV-0124,18677601,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"18,677,601",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-ASSETS-0124,35119846,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"35,119,846",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-PROGRAM-0124,12967955,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"12,967,955",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-EXPENSE-0124,15678059,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"15,678,059",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-CONTRIB-0124,14828552,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"14,828,552",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-INVEST-0124,2205066,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"2,205,066",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2022-NETSALES-0124,851541,https://projects.propublica.org/nonprofits/full_text/202340729349300124/IRS990,2026-09-14,"851,541",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202340729349300124,PCF,Public Citizen Foundation,2022-09-30,2021-10-01,yes,comparator,sources/return-202340729349300124.html
R-PCF-2021-REV-1300,18706342,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"18,706,342",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-ASSETS-1300,41687767,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"41,687,767",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-PROGRAM-1300,11873052,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"11,873,052",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-EXPENSE-1300,14135825,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"14,135,825",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-CONTRIB-1300,13316046,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"13,316,046",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-INVEST-1300,1948334,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"1,948,334",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2021-NETSALES-1300,1200423,https://projects.propublica.org/nonprofits/full_text/202200479349301300/IRS990,2026-09-14,"1,200,423",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202200479349301300,PCF,Public Citizen Foundation,2021-09-30,2020-10-01,yes,comparator,sources/return-202200479349301300.html
R-PCF-2020-REV-0226,15939832,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"15,939,832",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-ASSETS-0226,35046554,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"35,046,554",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-PROGRAM-0226,10540696,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"10,540,696",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-EXPENSE-0226,12868504,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"12,868,504",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-CONTRIB-0226,13157134,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"13,157,134",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-INVEST-0226,1083572,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"1,083,572",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2020-NETSALES-0226,587581,https://projects.propublica.org/nonprofits/full_text/202110359349300226/IRS990,2026-09-14,"587,581",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202110359349300226,PCF,Public Citizen Foundation,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300226.html
R-PCF-2019-REV-1210,12939405,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"12,939,405",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
R-PCF-2019-ASSETS-1210,29283779,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"29,283,779",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
R-PCF-2019-PROGRAM-1210,10803482,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"10,803,482",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
R-PCF-2019-EXPENSE-1210,12986875,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"12,986,875",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
R-PCF-2019-CONTRIB-1210,10654016,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"10,654,016",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
R-PCF-2019-INVEST-1210,416249,https://projects.propublica.org/nonprofits/full_text/202000429349301210/IRS990,2026-09-14,"416,249",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202000429349301210,PCF,Public Citizen Foundation,2019-09-30,2018-10-01,yes,comparator,sources/return-202000429349301210.html
